pr_number,title,url,state,merged,primary_category,work_area,solution_type,hardware_scope,operator_keywords,top_patterns
38989,[Bug] Fix routing bias dtype for trtllm per-block fp8 moe,https://github.com/vllm-project/vllm/pull/38989,closed,False,correctness,distributed_parallel;model_support;moe;quantization,kernel_fix,nvidia,fp8;moe,dtype_quantization_path;moe_gemm_routing;backend_routing_fallback;build_dependency_packaging;hardware_arch_guard
38990,[Bugfix][MoE] Fix 6-8% decode regression: prefer multi-stream shared expert overlap,https://github.com/vllm-project/vllm/pull/38990,closed,False,correctness,distributed_parallel;frontend_api;gemm_linear;hardware_porting;model_support;moe,kernel_fix,nvidia,cuda;kernel;moe,verification_benchmarking;hardware_arch_guard;moe_gemm_routing;backend_routing_fallback;model_format_adapter
38993,[Perf] Change Trtllm fp8 MoE to use Shuffled Weights and BlockMajorK Layout,https://github.com/vllm-project/vllm/pull/38993,closed,False,performance,distributed_parallel;model_support;moe;quantization,kernel_fix,nvidia,fp8;kernel;moe,verification_benchmarking;dtype_quantization_path;metadata_layout_contract;build_dependency_packaging;hardware_arch_guard
38997,[Bug] Fix Import paths for `encoder_cudagraph` modules,https://github.com/vllm-project/vllm/pull/38997,closed,False,development,model_support;multimodal_vlm,kernel_fix,nvidia,gemm,model_format_adapter;build_dependency_packaging;hardware_arch_guard;verification_benchmarking;moe_gemm_routing
39001,[ROCm] Support unlimited sequence lengths via multi-pass reduction,https://github.com/vllm-project/vllm/pull/39001,open,False,performance,attention_kv_cache;hardware_porting,kernel_fix,amd,attention;kernel;operator;triton,hardware_arch_guard;scheduler_request_lifecycle;backend_routing_fallback;model_format_adapter;verification_benchmarking
39002,[Bugfix] Fix FlashInfer crash with kv_cache_dtype_skip_layers,https://github.com/vllm-project/vllm/pull/39002,closed,False,correctness,attention_kv_cache;model_support;quantization,kernel_fix,nvidia,attention;fp8;quantization,dtype_quantization_path;hardware_arch_guard;model_format_adapter;backend_routing_fallback;build_dependency_packaging
39003,[Frontend] Add /v1/files upload endpoint for multimodal inputs (#38531),https://github.com/vllm-project/vllm/pull/39003,open,False,correctness,frontend_api;model_support;multimodal_vlm,config_change,nvidia,operator,model_format_adapter;build_dependency_packaging;hardware_arch_guard;backend_routing_fallback;scheduler_request_lifecycle
39005,[MoE] Move DEEP_GEMM into experts/ subdirectory,https://github.com/vllm-project/vllm/pull/39005,closed,False,performance,ci_build;moe,kernel_fix,,kernel;moe,build_dependency_packaging;dtype_quantization_path;moe_gemm_routing;verification_benchmarking;model_format_adapter
39006,"Revert ""[IR][RmsNorm] pass None if not has_weight"" (#38961)",https://github.com/vllm-project/vllm/pull/39006,closed,False,correctness,activation_norm;ci_build;frontend_api;quantization,kernel_fix,,activation;fp8;kernel,build_dependency_packaging;verification_benchmarking;dtype_quantization_path;hardware_arch_guard;model_format_adapter
39008,[Quant] Add TurboQuant 4-bit (tq4) KV cache quantization,https://github.com/vllm-project/vllm/pull/39008,closed,False,correctness,attention_kv_cache;ci_build;quantization,kernel_fix,nvidia,activation;attention;cache;fp8;kernel;quantization;triton,dtype_quantization_path;metadata_layout_contract;verification_benchmarking;model_format_adapter;build_dependency_packaging
39012,Fix async spec decode TOCTOU race and underflow on aborted requests,https://github.com/vllm-project/vllm/pull/39012,closed,False,correctness,attention_kv_cache;frontend_api;model_support;speculative_decoding,kernel_fix,,cache,scheduler_request_lifecycle;build_dependency_packaging;model_format_adapter;verification_benchmarking;kv_cache_capacity_offload
39013,Refactor move experts,https://github.com/vllm-project/vllm/pull/39013,closed,False,performance,ci_build;hardware_porting;moe,kernel_fix,amd;nvidia,kernel;moe,backend_routing_fallback;build_dependency_packaging;moe_gemm_routing;hardware_arch_guard;model_format_adapter
39016,[MoE] Triton MoE Perf regression - restore low latency path,https://github.com/vllm-project/vllm/pull/39016,closed,False,performance,moe;quantization,performance_optimization,,fp8;moe;triton,dtype_quantization_path;verification_benchmarking;hardware_arch_guard;model_format_adapter;moe_gemm_routing
39018,fix(attention): fix high head dim model(Gemma4) support on limited shared memory,https://github.com/vllm-project/vllm/pull/39018,open,False,performance,attention_kv_cache;distributed_parallel;frontend_api;hardware_porting;model_support;quantization,kernel_fix,nvidia,attention;kernel;quantization;triton,hardware_arch_guard;dtype_quantization_path;model_format_adapter;backend_routing_fallback;scheduler_request_lifecycle
39020,Fix/bf16 trtllm nongated moe,https://github.com/vllm-project/vllm/pull/39020,closed,False,performance,ci_build;frontend_api;model_support;moe;speculative_decoding,kernel_fix,nvidia,moe,build_dependency_packaging;model_format_adapter;scheduler_request_lifecycle;verification_benchmarking;dtype_quantization_path
39021,"[Perf] Remove per-step KV offload touch, touch once at request_finished",https://github.com/vllm-project/vllm/pull/39021,open,False,performance,attention_kv_cache;distributed_parallel,test_added,,cache,kv_cache_capacity_offload;build_dependency_packaging;model_format_adapter;scheduler_request_lifecycle;verification_benchmarking
39023,[MoE][Fix] Fix DeepEP HT hardcoded per_act_token_quant=False,https://github.com/vllm-project/vllm/pull/39023,open,False,correctness,activation_norm;moe;quantization,kernel_fix,,fp8;kernel;moe;quantization,verification_benchmarking;model_format_adapter;dtype_quantization_path;bitwise_determinism_equivalence;moe_gemm_routing
39026,"Revert ""[Quantization][Deprecation] Remove Petit NVFP4"" (#32694)",https://github.com/vllm-project/vllm/pull/39026,closed,False,development,ci_build;hardware_porting;moe;quantization,test_added,amd,kernel;moe;quantization,dtype_quantization_path;build_dependency_packaging;hardware_arch_guard;verification_benchmarking;moe_gemm_routing
39027,"[Tool] `adjust_request` to reasoning parser, and Gemma4 fixes",https://github.com/vllm-project/vllm/pull/39027,closed,False,development,ci_build;frontend_api;model_support;moe,dependency_fix,,moe,build_dependency_packaging;model_format_adapter;verification_benchmarking;moe_gemm_routing;scheduler_request_lifecycle
39028,[Bugfix] Fix broken imports for encoder_cudagraph after partial revert,https://github.com/vllm-project/vllm/pull/39028,closed,False,development,,kernel_fix,nvidia,gemm,model_format_adapter;build_dependency_packaging;hardware_arch_guard;scheduler_request_lifecycle;verification_benchmarking
39031,[Core] Per-group BlockPool for hybrid Mamba/attention models,https://github.com/vllm-project/vllm/pull/39031,closed,False,performance,attention_kv_cache;distributed_parallel;model_support;moe;quantization;scheduler_memory,kernel_fix,nvidia,attention;cache;moe,model_format_adapter;metadata_layout_contract;hardware_arch_guard;moe_gemm_routing;verification_benchmarking
39036,[Bugfix] Improve DCP/PCP error messages with actionable backend guidance,https://github.com/vllm-project/vllm/pull/39036,open,False,development,attention_kv_cache;sampling_logits,kernel_fix,,attention,backend_routing_fallback;scheduler_request_lifecycle;verification_benchmarking;metadata_layout_contract
39041,[QeRL] Reduce memory usage for wide MoEs via inplace quantization,https://github.com/vllm-project/vllm/pull/39041,closed,False,performance,moe;quantization,performance_optimization,,fp8;moe;quantization,build_dependency_packaging;verification_benchmarking;dtype_quantization_path;moe_gemm_routing;hardware_arch_guard
39042,[superseded] b12x MoE and dense FP4 GEMM backends,https://github.com/vllm-project/vllm/pull/39042,closed,False,performance,gemm_linear;moe;quantization,performance_optimization,nvidia,gemm;moe,dtype_quantization_path;moe_gemm_routing;backend_routing_fallback
39047,[ROCm][CI] Fix fused RMS norm FP8 quant test on MI250 (gfx90a),https://github.com/vllm-project/vllm/pull/39047,open,False,correctness,activation_norm;ci_build;hardware_porting;quantization,kernel_fix,amd;nvidia,activation;cuda;fp8;kernel;operator;quantization,hardware_arch_guard;dtype_quantization_path;bitwise_determinism_equivalence;build_dependency_packaging;verification_benchmarking
39050,[Draft][Experimental][CUDA][VLM] Scaffold AttentionPack-style KV compression path,https://github.com/vllm-project/vllm/pull/39050,open,False,correctness,attention_kv_cache;multimodal_vlm;quantization;speculative_decoding,kernel_fix,nvidia,attention;cache;cuda;kernel;quantization,model_format_adapter;scheduler_request_lifecycle;kv_cache_capacity_offload;hardware_arch_guard;verification_benchmarking
39052,"Revert ""[Perf] Change Trtllm fp8 MoE to use Shuffled Weights and BlockMajorK Layout"" (#38993)",https://github.com/vllm-project/vllm/pull/39052,closed,False,performance,ci_build;moe;quantization,dependency_fix,nvidia,cuda;fp8;moe;quantization,build_dependency_packaging;hardware_arch_guard;dtype_quantization_path;metadata_layout_contract;verification_benchmarking
39054,[Bug] Fix Trtllm Fp8 MoE Weight Shuffle Memory Fragamentation,https://github.com/vllm-project/vllm/pull/39054,closed,False,performance,attention_kv_cache;ci_build;model_support;moe;quantization;scheduler_memory,kernel_fix,nvidia,attention;cuda;fp8;moe;quantization,build_dependency_packaging;hardware_arch_guard;dtype_quantization_path;moe_gemm_routing;model_format_adapter
39058,[Kernel] Implement CUDA kernel for ReLUSquaredActivation (relu^2),https://github.com/vllm-project/vllm/pull/39058,open,False,development,activation_norm;hardware_porting,kernel_fix,amd;nvidia,cuda;kernel,hardware_arch_guard;model_format_adapter;verification_benchmarking;backend_routing_fallback
39064,[Bugfix] Fix GDN FLA kernel crashes with NULL_BLOCK_ID=0 CUDA graph padding,https://github.com/vllm-project/vllm/pull/39064,closed,False,performance,attention_kv_cache;distributed_parallel;hardware_porting,kernel_fix,nvidia,cache;cuda;kernel,hardware_arch_guard;metadata_layout_contract;model_format_adapter;scheduler_request_lifecycle;kv_cache_capacity_offload
39067,[Transformers/Bugfix] Fix Gemma4 MoE top_k lookup + duplicate kv_seqlens in op schema,https://github.com/vllm-project/vllm/pull/39067,open,False,development,attention_kv_cache;ci_build;distributed_parallel;frontend_api;hardware_porting;moe;quantization;sampling_logits,kernel_fix,amd;nvidia,attention;cuda;moe;operator;quantization;sampling,moe_gemm_routing;hardware_arch_guard;model_format_adapter;dtype_quantization_path;build_dependency_packaging
39074,[Feature] KV cache per-token-head Int2/Int4 Quantization + Triton_Quant_KV Interface,https://github.com/vllm-project/vllm/pull/39074,closed,False,correctness,attention_kv_cache;hardware_porting;quantization,kernel_fix,amd,cache;fp8;kernel;quantization;triton,dtype_quantization_path;verification_benchmarking;build_dependency_packaging;hardware_arch_guard;model_format_adapter
39080,[ROCM] Optimize all-reduce performances.,https://github.com/vllm-project/vllm/pull/39080,open,False,correctness,attention_kv_cache;distributed_parallel;frontend_api;hardware_porting;model_support,performance_optimization,amd,attention;kernel,verification_benchmarking;hardware_arch_guard;backend_routing_fallback;build_dependency_packaging;model_format_adapter
39083,[FEAT] [Perf] [Gemma4] Fused Gemma4 Routing Function Triton,https://github.com/vllm-project/vllm/pull/39083,closed,False,correctness,attention_kv_cache;ci_build;distributed_parallel;frontend_api;model_support;moe;quantization;sampling_logits,kernel_fix,nvidia,attention;fp8;kernel;moe;quantization;sampling;triton,hardware_arch_guard;moe_gemm_routing;verification_benchmarking;build_dependency_packaging;model_format_adapter
39084,Fix Gemma4 NVFP4 expert scale suffix mapping,https://github.com/vllm-project/vllm/pull/39084,open,False,performance,ci_build;moe;quantization,test_added,,moe,build_dependency_packaging;dtype_quantization_path;moe_gemm_routing;model_format_adapter;verification_benchmarking
39087,[CI][AMD][BugFix][Kernel] Cast induction variable to int64 on MI350 for chunk_gated_delta_rule_fwd_kernel_h_blockdim64 to avoid illegal memory access,https://github.com/vllm-project/vllm/pull/39087,closed,False,performance,ci_build;hardware_porting;model_support,kernel_fix,amd,kernel,build_dependency_packaging;model_format_adapter;verification_benchmarking;metadata_layout_contract
39088,[XPU] Quick fix for TritonMLA to remove cuda hardcode,https://github.com/vllm-project/vllm/pull/39088,closed,False,correctness,ci_build;distributed_parallel;hardware_porting;model_support;moe,kernel_fix,nvidia,cuda;kernel;moe;triton,build_dependency_packaging;verification_benchmarking;hardware_arch_guard;dtype_quantization_path;backend_routing_fallback
39090,[Model] Align Kimi-Audio transcription and dual-stream serving behavior,https://github.com/vllm-project/vllm/pull/39090,closed,False,correctness,frontend_api;model_support;multimodal_vlm,kernel_fix,,gemm,model_format_adapter;hardware_arch_guard;build_dependency_packaging;scheduler_request_lifecycle;verification_benchmarking
39095,[Mamba] Add tuning script and config files for selective_state_update…,https://github.com/vllm-project/vllm/pull/39095,open,False,performance,,performance_optimization,nvidia,kernel,verification_benchmarking;hardware_arch_guard;model_format_adapter;backend_routing_fallback;metadata_layout_contract
39101,[BugFix] --max-model-len=-1 causes over-limit requests to hang and starve the entire service,https://github.com/vllm-project/vllm/pull/39101,closed,False,correctness,attention_kv_cache;ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,nvidia,cache,scheduler_request_lifecycle;model_format_adapter;kv_cache_capacity_offload;build_dependency_packaging;hardware_arch_guard
39102,[BugFix] --max-model-len=-1 causes over-limit requests to hang and starve the entire service,https://github.com/vllm-project/vllm/pull/39102,closed,False,correctness,attention_kv_cache;ci_build;frontend_api;model_support;scheduler_memory,kernel_fix,nvidia,cache,scheduler_request_lifecycle;model_format_adapter;kv_cache_capacity_offload;build_dependency_packaging;hardware_arch_guard
39107,[MoE Refactor] Remove MoE DP chunking,https://github.com/vllm-project/vllm/pull/39107,closed,False,development,ci_build;model_support;moe,kernel_fix,nvidia,kernel;moe,build_dependency_packaging;model_format_adapter;hardware_arch_guard;verification_benchmarking;moe_gemm_routing
39109,[ROCm] Fall back from AITER for SWIGLUSTEP MoE,https://github.com/vllm-project/vllm/pull/39109,open,False,correctness,activation_norm;ci_build;hardware_porting;moe,kernel_fix,amd,kernel;moe;triton,backend_routing_fallback;build_dependency_packaging;verification_benchmarking;bitwise_determinism_equivalence;hardware_arch_guard
39110,[Core] Disable HMA for eagle/MTP with sliding window models,https://github.com/vllm-project/vllm/pull/39110,closed,False,development,attention_kv_cache;model_support;speculative_decoding,kernel_fix,,attention;cache,scheduler_request_lifecycle;model_format_adapter;kv_cache_capacity_offload;metadata_layout_contract
39111,[ROCm] Set HSA_NO_SCRATCH_RECLAIM=1 in platform init for non-Docker users,https://github.com/vllm-project/vllm/pull/39111,closed,False,performance,ci_build;hardware_porting;model_support,kernel_fix,amd;nvidia,cuda;operator,build_dependency_packaging;hardware_arch_guard;model_format_adapter;verification_benchmarking;bitwise_determinism_equivalence
39115,[BugFix][MRV2] Fix cuda event reuse race,https://github.com/vllm-project/vllm/pull/39115,closed,False,correctness,model_support,kernel_fix,nvidia,cuda,hardware_arch_guard;model_format_adapter;scheduler_request_lifecycle;metadata_layout_contract
39118,[ROCm] Fix UnboundLocalError for prefix_scheduler_metadata in cascade attention,https://github.com/vllm-project/vllm/pull/39118,open,False,development,attention_kv_cache;ci_build;hardware_porting,kernel_fix,amd,attention,build_dependency_packaging;hardware_arch_guard;metadata_layout_contract;scheduler_request_lifecycle
39119,[ROCm] Align AiterFlashAttentionImpl attn_type check with backend,https://github.com/vllm-project/vllm/pull/39119,closed,False,correctness,attention_kv_cache;hardware_porting,,amd,attention,backend_routing_fallback;hardware_arch_guard;scheduler_request_lifecycle
39120,[ROCm] Fix cu_seqlens_q off-by-one in AITER FA speculative decode path,https://github.com/vllm-project/vllm/pull/39120,closed,False,development,attention_kv_cache;ci_build;hardware_porting;speculative_decoding,kernel_fix,amd,attention;operator;triton,backend_routing_fallback;scheduler_request_lifecycle;build_dependency_packaging;hardware_arch_guard;model_format_adapter
39121,[ROCm] Use quant_dtype in per_token_quant instead of hardcoded FP8,https://github.com/vllm-project/vllm/pull/39121,closed,False,correctness,hardware_porting;quantization;scheduler_memory,kernel_fix,amd,fp8;quantization,dtype_quantization_path;hardware_arch_guard;scheduler_request_lifecycle;backend_routing_fallback
39122,[ROCm] Remove unnecessary fp8 roundtrip in gather cache NHD dequant,https://github.com/vllm-project/vllm/pull/39122,closed,False,correctness,attention_kv_cache;hardware_porting;quantization,kernel_fix,amd,cache;fp8;triton,dtype_quantization_path;hardware_arch_guard;model_format_adapter;build_dependency_packaging;bitwise_determinism_equivalence
39123,[ROCm] Remove unused IS_FNUZ parameter from reshape_and_cache_shuffle_kernel,https://github.com/vllm-project/vllm/pull/39123,closed,False,development,ci_build;hardware_porting,kernel_fix,amd,kernel;triton,build_dependency_packaging;hardware_arch_guard;dtype_quantization_path;backend_routing_fallback
39126,[Spec Decode] Add attention_backend override option for draft model,https://github.com/vllm-project/vllm/pull/39126,open,False,development,activation_norm;attention_kv_cache;distributed_parallel;model_support;quantization;speculative_decoding,kernel_fix,nvidia,attention;cache;cuda;kernel;operator,scheduler_request_lifecycle;model_format_adapter;dtype_quantization_path;build_dependency_packaging;backend_routing_fallback
39127,[ROCm] Fix broken logger.warning and typos in quick_all_reduce,https://github.com/vllm-project/vllm/pull/39127,open,False,development,distributed_parallel;hardware_porting;quantization,kernel_fix,amd,quantization,dtype_quantization_path;hardware_arch_guard;build_dependency_packaging;model_format_adapter
39135,[Feature] Add `auto` option to `--max-num-batched-tokens`,https://github.com/vllm-project/vllm/pull/39135,closed,False,development,ci_build;model_support,kernel_fix,,gemm,build_dependency_packaging;model_format_adapter;verification_benchmarking;moe_gemm_routing
39139,"Revert ""[Quantization] Add FlashInfer CuteDSL batched experts backend for NVFP4 MoE"" (#38251)",https://github.com/vllm-project/vllm/pull/39139,closed,False,development,ci_build;moe;quantization,test_added,nvidia,kernel;moe;quantization,build_dependency_packaging;dtype_quantization_path;moe_gemm_routing;backend_routing_fallback;hardware_arch_guard
39140,"Revert ""[MoE Refactor][Test] FusedMoE layer test"" (#24675)",https://github.com/vllm-project/vllm/pull/39140,closed,False,development,ci_build;moe,test_added,nvidia,kernel;moe,build_dependency_packaging;hardware_arch_guard;backend_routing_fallback;model_format_adapter;verification_benchmarking
39141,[Perf] Update TRTLLM supported MoE routing methods,https://github.com/vllm-project/vllm/pull/39141,closed,False,correctness,attention_kv_cache;distributed_parallel;frontend_api;model_support;moe;quantization;sampling_logits,performance_optimization,nvidia,fp8;moe,dtype_quantization_path;moe_gemm_routing;verification_benchmarking;hardware_arch_guard;model_format_adapter
39142,fix: add ernie4_5_moe_vl to _AUTO_CONFIG_KWARGS_OVERRIDES (has_no_defaults_at_init),https://github.com/vllm-project/vllm/pull/39142,open,False,correctness,model_support;moe,kernel_fix,,moe,model_format_adapter;moe_gemm_routing;build_dependency_packaging;hardware_arch_guard;verification_benchmarking
39143,[ROCm] Add missing @enable_fake_mode to TritonAddRMSNormPadFusionPass,https://github.com/vllm-project/vllm/pull/39143,open,False,performance,hardware_porting,kernel_fix,amd;nvidia,cuda;operator,hardware_arch_guard;dtype_quantization_path;backend_routing_fallback;build_dependency_packaging;kv_cache_capacity_offload
39144,[ROCm] Remove unused TOKEN_NUM from MLA sparse ragged kernel,https://github.com/vllm-project/vllm/pull/39144,open,False,development,attention_kv_cache;ci_build;hardware_porting,kernel_fix,amd,attention;kernel;triton,build_dependency_packaging;hardware_arch_guard;backend_routing_fallback
39148,[BugFix][Attention] Fix NaN in Triton merge_attn_states when both LSEs are -inf,https://github.com/vllm-project/vllm/pull/39148,open,False,correctness,attention_kv_cache;model_support,kernel_fix,nvidia,attention;cuda;kernel;triton,verification_benchmarking;hardware_arch_guard;model_format_adapter;scheduler_request_lifecycle;dtype_quantization_path
39154,[CI] Add Qwen3-VL multimodal serving benchmark,https://github.com/vllm-project/vllm/pull/39154,closed,False,correctness,ci_build;frontend_api;multimodal_vlm,performance_optimization,,gemm,model_format_adapter;verification_benchmarking;build_dependency_packaging;scheduler_request_lifecycle;bitwise_determinism_equivalence
39155,[BugFix] HFValidationError with cloud storage URIs when HF_HUB_OFFLINE=1,https://github.com/vllm-project/vllm/pull/39155,closed,False,development,frontend_api;model_support,kernel_fix,,triton,model_format_adapter;verification_benchmarking;backend_routing_fallback
39157,[CPU] Enable Granite 4 / Mamba models on CPU backend ,https://github.com/vllm-project/vllm/pull/39157,open,False,performance,ci_build;frontend_api;model_support,kernel_fix,,kernel;triton,verification_benchmarking;backend_routing_fallback;build_dependency_packaging;hardware_arch_guard;model_format_adapter
39160,[Bugfix] Fix extract_hidden_states crash with quantized KV cache dtype,https://github.com/vllm-project/vllm/pull/39160,closed,False,development,attention_kv_cache;model_support;quantization;speculative_decoding,kernel_fix,,cache;quantization,dtype_quantization_path;model_format_adapter;kv_cache_capacity_offload;hardware_arch_guard;scheduler_request_lifecycle
39161,[WIP][Bugfix] Add LIBRARY_PATH to Dockerfile for Triton JIT compilation on GKE,https://github.com/vllm-project/vllm/pull/39161,closed,False,development,ci_build;model_support,kernel_fix,nvidia,triton,build_dependency_packaging;model_format_adapter;hardware_arch_guard;scheduler_request_lifecycle;verification_benchmarking
39164,[XPU] Skip VLLM_BATCH_INVARIANT for XPU in EAGLE DP test,https://github.com/vllm-project/vllm/pull/39164,closed,False,correctness,ci_build;distributed_parallel;hardware_porting;model_support;speculative_decoding,kernel_fix,amd;nvidia,cuda,scheduler_request_lifecycle;build_dependency_packaging;hardware_arch_guard;bitwise_determinism_equivalence;model_format_adapter
39168,[ROCm] Expanded sparse MLA support,https://github.com/vllm-project/vllm/pull/39168,open,False,correctness,attention_kv_cache;hardware_porting;quantization,kernel_fix,amd,attention;fp8;kernel;triton,dtype_quantization_path;backend_routing_fallback;metadata_layout_contract;hardware_arch_guard
39171,Fix EAGLE prefix caching for hybrid KV cache,https://github.com/vllm-project/vllm/pull/39171,open,False,performance,attention_kv_cache;frontend_api;scheduler_memory;speculative_decoding,kernel_fix,,cache,scheduler_request_lifecycle;verification_benchmarking;bitwise_determinism_equivalence;metadata_layout_contract;build_dependency_packaging
39177,[ROCm][Perf] Expose AITER MoE sorting dispatch policy via env var,https://github.com/vllm-project/vllm/pull/39177,closed,False,correctness,hardware_porting;model_support;moe;quantization,performance_optimization,amd,fp8;moe;operator,verification_benchmarking;hardware_arch_guard;model_format_adapter;dtype_quantization_path;moe_gemm_routing
39178,[EPLB] Fix balancedness metric computation and add verbose reporting,https://github.com/vllm-project/vllm/pull/39178,open,False,performance,model_support;moe,config_change,,moe,moe_gemm_routing;model_format_adapter;verification_benchmarking;backend_routing_fallback;metadata_layout_contract
39181,"[Bugfix]Fix EP precision for Qwen3.5, Qwen3-Next",https://github.com/vllm-project/vllm/pull/39181,closed,False,correctness,ci_build;distributed_parallel;frontend_api;gemm_linear;hardware_porting;model_support;moe;sampling_logits,kernel_fix,amd;nvidia,cuda;moe;operator;triton,build_dependency_packaging;hardware_arch_guard;model_format_adapter;verification_benchmarking;backend_routing_fallback
39183,perf(moe): add tuned fused_moe config for RTX PRO 6000 Blackwell Server Edition,https://github.com/vllm-project/vllm/pull/39183,closed,False,correctness,distributed_parallel;frontend_api;hardware_porting;model_support;moe;quantization,kernel_fix,nvidia,fp8;kernel;moe;quantization;triton,hardware_arch_guard;model_format_adapter;verification_benchmarking;dtype_quantization_path;moe_gemm_routing
39184,Log warning for scheduled token mismatch,https://github.com/vllm-project/vllm/pull/39184,open,False,correctness,model_support,kernel_fix,nvidia,cuda,hardware_arch_guard;model_format_adapter;verification_benchmarking;bitwise_determinism_equivalence
39186,[KV Offload] Per-job store completion for CPU offloading connector,https://github.com/vllm-project/vllm/pull/39186,closed,False,performance,attention_kv_cache;distributed_parallel;frontend_api;scheduler_memory,kernel_fix,nvidia,cache;cuda,scheduler_request_lifecycle;verification_benchmarking;kv_cache_capacity_offload;hardware_arch_guard;build_dependency_packaging
39189,Refactor AWQ-Marlin MoE to use modular kernel oracle,https://github.com/vllm-project/vllm/pull/39189,open,False,development,activation_norm;model_support;moe;quantization,kernel_fix,,kernel;moe;quantization,moe_gemm_routing;model_format_adapter;dtype_quantization_path;build_dependency_packaging;hardware_arch_guard
39192,[ROCm] Fix shuffled KV-cache writes for hybrid attention layouts,https://github.com/vllm-project/vllm/pull/39192,open,False,performance,attention_kv_cache;hardware_porting;model_support,kernel_fix,amd,attention;cache;kernel,verification_benchmarking;metadata_layout_contract;hardware_arch_guard;model_format_adapter;kv_cache_capacity_offload
39195,[Bugfix] Narrow fp8_e5m2 kv-cache gate to only reject actual fp8 checkpoints,https://github.com/vllm-project/vllm/pull/39195,closed,False,development,attention_kv_cache;quantization,kernel_fix,,cache;fp8;quantization,dtype_quantization_path;model_format_adapter;kv_cache_capacity_offload;build_dependency_packaging;verification_benchmarking
39201,[compile] Enable AOT compile with batch invariance mode.,https://github.com/vllm-project/vllm/pull/39201,closed,False,correctness,attention_kv_cache;ci_build;model_support,kernel_fix,,attention,build_dependency_packaging;model_format_adapter;hardware_arch_guard;verification_benchmarking;bitwise_determinism_equivalence
39212,[feat] Add explicit `/start_weight_update` and `/finish_weight_update` APIs for weight transfer,https://github.com/vllm-project/vllm/pull/39212,closed,False,development,distributed_parallel;frontend_api;model_support,kernel_fix,nvidia,cuda;kernel,model_format_adapter;build_dependency_packaging;hardware_arch_guard;scheduler_request_lifecycle;verification_benchmarking
39218,fix: minor fixes in preparation for #36786,https://github.com/vllm-project/vllm/pull/39218,open,False,correctness,ci_build;frontend_api;model_support;moe;quantization,kernel_fix,,moe;quantization,verification_benchmarking;dtype_quantization_path;moe_gemm_routing;build_dependency_packaging;hardware_arch_guard
39219,[CI] Fix mypy for `vllm/v1/ops`,https://github.com/vllm-project/vllm/pull/39219,closed,False,development,attention_kv_cache;ci_build;hardware_porting,kernel_fix,amd,attention;operator,build_dependency_packaging;scheduler_request_lifecycle;metadata_layout_contract;hardware_arch_guard;dtype_quantization_path
39220,[Bug] Embedding/pooling models crash on B200 (SM 10.0) — encoder attention hardcodes FA2 which lacks SM100 support,https://github.com/vllm-project/vllm/pull/39220,closed,False,development,attention_kv_cache;model_support,,,attention,hardware_arch_guard;model_format_adapter;scheduler_request_lifecycle
39224,[Bugfix] Cuda Clean up scales Kvcache fp8/int8_per_token_head,https://github.com/vllm-project/vllm/pull/39224,closed,False,performance,attention_kv_cache;hardware_porting;quantization,kernel_fix,amd;nvidia,cuda;fp8,hardware_arch_guard;dtype_quantization_path;build_dependency_packaging;model_format_adapter;verification_benchmarking
39226,[Bugfix] Fix workspace resize leaking reserved GPU memory,https://github.com/vllm-project/vllm/pull/39226,closed,False,performance,attention_kv_cache;model_support;moe;scheduler_memory,kernel_fix,,cache;moe,verification_benchmarking;kv_cache_capacity_offload;build_dependency_packaging;hardware_arch_guard;model_format_adapter
39230,Add fused MoE LoRA kernel tuner (tune_lora_moe.py),https://github.com/vllm-project/vllm/pull/39230,open,False,performance,frontend_api;model_support;moe;quantization;sampling_logits,kernel_fix,nvidia,cuda;fp8;kernel;moe;operator;sampling;triton,moe_gemm_routing;model_format_adapter;verification_benchmarking;dtype_quantization_path;backend_routing_fallback
39233,[NVIDIA] Add sm_110 (Jetson Thor) to CUDA 13.0 build targets,https://github.com/vllm-project/vllm/pull/39233,closed,False,development,attention_kv_cache;ci_build;gemm_linear;quantization,kernel_fix,nvidia,cuda;fp8;kernel;quantization,build_dependency_packaging;hardware_arch_guard;dtype_quantization_path;model_format_adapter;scheduler_request_lifecycle
39235,fix(quark): propagate trust_remote_code into quant config reload,https://github.com/vllm-project/vllm/pull/39235,closed,False,development,model_support;quantization,kernel_fix,,quantization,model_format_adapter;dtype_quantization_path;build_dependency_packaging;verification_benchmarking;metadata_layout_contract
39236,[Perf] Downgrade mxfp4 triton_kernels to 3.5,https://github.com/vllm-project/vllm/pull/39236,open,False,correctness,ci_build;distributed_parallel;frontend_api;model_support;moe;quantization,performance_optimization,nvidia,kernel;moe,verification_benchmarking;dtype_quantization_path;build_dependency_packaging;model_format_adapter;scheduler_request_lifecycle
39242,"[ROCm] Add MLA dual RMS norm fusion (Q, KV) pass for DeepSeek/Kimi-K2",https://github.com/vllm-project/vllm/pull/39242,closed,False,correctness,activation_norm;attention_kv_cache;ci_build;distributed_parallel;gemm_linear;hardware_porting;model_support;quantization,performance_optimization,amd,activation;attention;cache;fp8;gemm;kernel;operator,build_dependency_packaging;verification_benchmarking;dtype_quantization_path;hardware_arch_guard;bitwise_determinism_equivalence
